,Published Year,Etext Number
1659,1979,57273
1660,1979,61061
1661,1979,49820
1662,1979,69361
1663,1979,72299
1664,1979,70281
1665,1979,64148
1666,1979,70768
1667,1979,30444
1668,1979,43259
1669,1979,34597
1670,1979,45195
1671,1979,51290
1672,1979,52638
1673,1979,43201
1674,1979,59060
1675,1979,62483
1676,1979,26457
1677,1979,52775
1678,1979,20552
1679,1979,54996
1680,1979,55493
1681,1979,50862
1682,1979,32415
1683,1979,29611
1684,1979,74910
1685,1979,52932
1686,1979,53316
1687,1979,24092
1688,1979,67593
1689,1979,41985
1690,1979,43123
1691,1979,64574
1692,1979,66197
1693,1979,29008
1694,1979,23609
1695,1979,60658
1696,1979,72011
1697,1979,20644
1698,1979,43016
1699,1979,49709
1700,1979,41386
1701,1979,41621
1702,1979,38794
1703,1979,47501
1704,1979,30191
1705,1979,35993
1706,1979,68315
1707,1979,35133
1708,1979,17508
1709,1979,53112
1710,1979,57664
1711,1979,11177
1712,1979,15928
1713,1979,31851
1714,1979,39416
1715,1979,50404
1716,1979,17497
1717,1979,33617
1718,1979,15962
1719,1979,62818
1720,1979,65903
1721,1979,15595
1722,1979,70237
1723,1979,46330
1724,1979,54905
1725,1979,57343
1726,1979,39233
1727,1979,73267
1728,1979,61401
1729,1979,51132
1730,1979,18375
1731,1979,71574
1732,1979,34986
1733,1979,24574
1734,1979,67503
1735,1979,53307
1736,1979,70438
1737,1979,75210
1738,1979,20917
1739,1979,27879
1740,1979,51216
1741,1979,56587
1742,1979,70306
1743,1979,69647
1744,1979,39221
1745,1979,75265
1746,1979,48758
1747,1979,25770
1748,1979,44065
1749,1979,37713
1750,1979,48438
1751,1979,67414
1752,1979,34888
1753,1979,16757
1754,1979,58271
1755,1979,3255
1756,1979,39486
1757,1979,51057
1758,1979,38391
1759,1979,52115
1760,1979,54682
1761,1979,42918
1762,1979,40196
1763,1979,37717
1764,1979,23354
1765,1979,53353
1766,1979,75093
1767,1979,19360
1768,1979,51271
1769,1979,52812
1770,1979,74916
1771,1979,22343
1772,1979,25383
1773,1979,46830
1774,1979,52522
1775,1979,57277
1776,1979,41168
1777,1979,20910
1778,1979,42819
1779,1979,66848
1780,1979,6404
1781,1979,61025
1782,1979,48024
1783,1979,42515
1784,1979,49967
1785,1979,39084
1786,1979,56084
1787,1979,67878
1788,1979,59937
1789,1979,18604
1790,1979,54790
1791,1979,35511
1792,1979,27519
1793,1979,38873
1794,1979,60342
1795,1979,52800
1796,1979,58558
1797,1979,54633
1798,1979,74252
1799,1979,17253
1800,1979,31500
1801,1979,46533
1802,1979,50257
1803,1979,36922
1804,1979,57181
1805,1979,51248
1806,1979,67232
1807,1979,70433
1808,1979,71169
1809,1979,27602
1810,1979,15622
1811,1979,69684
1812,1979,28026
1813,1979,10032
1814,1979,22519
1815,1979,47512
1816,1979,46414
1817,1979,57487
1818,1979,66052
1819,1979,74782
1820,1979,19138
1821,1979,49866
1822,1979,55595
1823,1979,48275
1824,1979,64753
1825,1979,69560
1826,1979,71742
1827,1979,25932
1828,1979,36760
1829,1979,30845
1830,1979,30455
1831,1979,18790
1832,1979,52154
1833,1979,57118
1834,1979,18383
1835,1979,48468
1836,1979,47127
1837,1979,31283
1838,1979,54161
1839,1979,55315
1840,1979,53732
1841,1979,45077
1842,1979,13056
1843,1979,62614
1844,1979,70339
1845,1979,32459
1846,1979,62822
1847,1979,29721
1848,1979,30873
1849,1979,21427
1850,1979,28152
1851,1979,39206
1852,1979,59747
1853,1979,33187
1854,1979,23678
1855,1979,55705
1856,1979,59969
1857,1979,67647
1858,1979,46484
1859,1979,10934
1860,1979,54487
1861,1979,29150
1862,1979,49377
1863,1979,38967
1864,1979,62306
1865,1979,64318
1866,1979,69904
1867,1979,53600
1868,1979,44274
1869,1979,23988
1870,1979,29480
1871,1979,58586
1872,1979,44854
1873,1979,51674
1874,1979,33174
1875,1979,52346
1876,1979,44978
1877,1979,17366
1878,1979,59290
1879,1979,62845
1880,1979,22247
1881,1979,71345
1882,1979,21777
1883,1979,52181
1884,1979,48254
1885,1979,39866
1886,1979,72411
1887,1979,60933
1888,1979,26133
1889,1979,51809
1890,1979,53808
1891,1979,49989
1892,1979,72693
1893,1979,16269
1894,1979,47129
1895,1979,30493
1896,1979,72119
1897,1979,30833
1898,1979,70098
1899,1979,16908
1900,1979,67938
1901,1979,24765
1902,1979,55031
1903,1979,37894
1904,1979,21543
1905,1979,73407
1906,1979,32400
1907,1979,58642
1908,1979,44456
1909,1979,56861
1910,1979,68939
1911,1979,26797
1912,1979,62259
1913,1979,73221
1914,1979,32974
1915,1979,38741
1916,1979,68023
1917,1979,29586
1918,1979,75527
1919,1979,20815
1920,1979,34393
1921,1979,43797
1922,1979,52898
1923,1979,66033
1924,1979,42784
1925,1979,53548
1926,1979,21267
1927,1979,73419
1928,1979,59109
1929,1979,52192
1930,1979,18080
1931,1979,67435
1932,1979,28375
1933,1979,56910
1934,1979,63814
1935,1979,32990
1936,1979,48550
1937,1979,31012
1938,1979,55620
1939,1979,9962
1940,1979,30914
1941,1979,34893
1942,1979,39659
1943,1979,56850
1944,1979,68556
1945,1979,58057
1946,1979,37915
1947,1979,19479
1948,1979,45304
1949,1979,30848
1950,1979,32986
1951,1979,38633
1952,1979,59554
1953,1979,70665
1954,1979,20439
1955,1979,58323
1956,1979,18207
1957,1979,22166
1958,1979,46216
1959,1979,66061
1960,1979,49765
1961,1979,56711
1962,1979,53695
1963,1979,54688
1964,1979,10091
1965,1979,67896
1966,1979,63518
1967,1979,43979
1968,1979,40116
1969,1979,41887
1970,1979,31886
1971,1979,30031
1972,1979,40470
1973,1979,75533
1974,1979,59988
1975,1979,70581
1976,1979,50335
1977,1979,22001
1978,1979,30185
1979,1979,62238
1980,1979,35472
1981,1979,33919
1982,1979,24205
1983,1979,39858
1984,1979,52697
1985,1979,71176
1986,1979,58159
1987,1979,63559
1988,1979,20847
1989,1979,36373
1990,1979,68310
1991,1979,58738
1992,1979,69681
1993,1979,51439
1994,1979,55561
1995,1979,46377
1996,1979,8484
1997,1979,39664
1998,1979,36843
1999,1979,43394
2000,1979,52390
2001,1979,44382
2002,1979,48691
2003,1979,34190
2004,1979,27614
2005,1979,24222
2006,1979,40031
2007,1979,60189
2008,1979,39593
2009,1979,63725
2010,1979,15106
2011,1979,40100
2012,1979,30133
2013,1979,66637
2014,1979,71162
2015,1979,49070
2016,1979,25963
2017,1979,18256
2018,1979,41166
2019,1979,69980
2020,1979,64002
2021,1979,56021
2022,1979,51775
2023,1979,37956
2024,1979,60923
2025,1979,54244
2026,1979,44214
2027,1979,74264
2028,1979,71344
2029,1979,38683
2030,1979,66369
2031,1979,34787
2032,1979,70179
2033,1979,38205
2034,1979,38941
2035,1979,59764
2036,1979,36432
2037,1979,22099
2038,1979,703
2039,1979,57442
2040,1979,63741
2041,1979,41017
2042,1979,36684
2043,1979,27780
2044,1979,32184
2045,1979,31945
2046,1979,12410
2047,1979,74167
2048,1979,60839
2049,1979,63898
2050,1979,58841
2051,1979,62886
2052,1979,71881
2053,1979,50604
2054,1979,16671
2055,1979,18047
2056,1979,15237
2057,1979,73499
2058,1979,36100
2059,1979,33770
2060,1979,55319
2061,1979,66129
2062,1979,22310
2063,1979,36539
2064,1979,32576
2065,1979,60213
2066,1979,44623
2067,1979,34534
2068,1979,42200
2069,1979,72761
2070,1979,34966
2071,1979,69212
2072,1979,18959
2073,1979,64594
2074,1979,20250
2075,1979,65701
2076,1979,1042
2077,1979,29697
2078,1979,55799
2079,1979,13652
2080,1979,26015
2081,1979,67114
2082,1979,25625
2083,1979,39777
2084,1979,50710
2085,1979,35341
2086,1979,61366
2087,1979,10144
2088,1979,17290
2089,1979,54985
2090,1979,67609
2091,1979,42841
2092,1979,46883
2093,1979,26595
2094,1979,49269
2095,1979,52079
2096,1979,56844
2097,1979,58587
2098,1979,59783
2099,1979,60474
2100,1979,15535
2101,1979,67302
2102,1979,62130
2103,1979,39713
2104,1979,47244
2105,1979,61819
2106,1979,21972
2107,1979,65207
2108,1979,39128
2109,1979,49798
2110,1979,36895
2111,1979,13968
2112,1979,25875
2113,1979,16603
2114,1979,59862
2115,1979,71895
2116,1979,33900
2117,1979,48986
2118,1979,34973
2119,1979,29692
2120,1979,47330
2121,1979,49072
2122,1979,58971
2123,1979,27337
2124,1979,68243
2125,1979,64694
2126,1979,16632
2127,1979,50162
2128,1979,43813
2129,1979,35174
2130,1979,44962
2131,1979,52051
2132,1979,42654
2133,1979,74070
2134,1979,35046
2135,1979,65388
2136,1979,18441
2137,1979,67768
2138,1979,64195
2139,1979,70207
2140,1979,62517
2141,1979,71361
2142,1979,22165
2143,1979,41263
2144,1979,63790
2145,1979,51592
2146,1979,45873
2147,1979,59033
2148,1979,38790
2149,1979,36446
2150,1979,67490
2151,1979,46906
2152,1979,30650
2153,1979,67637
2154,1979,10036
2155,1979,15576
2156,1979,46644
2157,1979,37471
2158,1979,46487
2159,1979,58444
2160,1979,59820
2161,1979,34815
2162,1979,10016
2163,1979,64215
2164,1979,44062
2165,1979,71497
2166,1979,53527
2167,1979,55052
2168,1979,64868
2169,1979,42674
2170,1979,24298
2171,1979,58397
2172,1979,73519
2173,1979,25731
2174,1979,71605
2175,1979,44294
2176,1979,52882
2177,1979,29993
2178,1979,62180
2179,1979,72776
2180,1979,31237
2181,1979,39514
2182,1979,65865
2183,1979,49676
2184,1979,36241
2185,1979,38662
2186,1979,42003
2187,1979,21864
2188,1979,70325
2189,1979,35972
2190,1979,70068
2191,1979,36866
2192,1979,65506
2193,1979,21024
2194,1979,18131
2195,1979,60179
2196,1979,27995
2197,1979,46037
2198,1979,71741
2199,1979,57188
2200,1979,8685
2201,1979,48165
2202,1979,69615
2203,1979,32170
2204,1979,19373
2205,1979,39135
2206,1979,67554
2207,1979,53976
2208,1979,19533
2209,1979,57024
2210,1979,62503
2211,1979,44950
2212,1979,45162
2213,1979,67221
2214,1979,73833
2215,1979,55020
2216,1979,50174
2217,1979,51238
2218,1979,34441
2219,1979,20174
2220,1979,67160
2221,1979,16181
2222,1979,69236
2223,1979,22608
2224,1979,71749
2225,1979,19116
2226,1979,37390
2227,1979,39318
2228,1979,16337
2229,1979,60144
2230,1979,47118
2231,1979,65194
2232,1979,32675
2233,1979,60193
2234,1979,72007
2235,1979,53481
2236,1979,21778
2237,1979,33557
2238,1979,4986
2239,1979,58096
2240,1979,50752
2241,1979,37031
2242,1979,58803
2243,1979,43711
2244,1979,55845
2245,1979,54154
2246,1979,13377
2247,1979,40859
2248,1979,45307
2249,1979,53170
2250,1979,72636
2251,1979,45762
2252,1979,18053
2253,1979,69746
2254,1979,60432
2255,1979,39393
2256,1979,74104
2257,1979,69488
2258,1979,46893
2259,1979,39789
2260,1979,19357
2261,1979,40814
2262,1979,47562
2263,1979,71163
2264,1979,31454
2265,1979,70321
2266,1979,52867
2267,1979,13508
2268,1979,74887
2269,1979,39685
2270,1979,19511
2271,1979,48615
2272,1979,47036
2273,1979,47694
2274,1979,42969
2275,1979,62413
2276,1979,27135
2277,1979,63088
2278,1979,23852
2279,1979,39106
2280,1979,32547
2281,1979,34509
2282,1979,25677
2283,1979,53262
2284,1979,55250
2285,1979,47494
2286,1979,51054
2287,1979,58085
2288,1979,65921
2289,1979,59231
2290,1979,63071
2291,1979,40170
2292,1979,24130
2293,1979,60814
2294,1979,36533
2295,1979,61016
2296,1979,32492
2297,1979,48433
2298,1979,22816
2299,1979,56061
2300,1979,72063
2301,1979,36541
2302,1979,42824
2303,1979,41994
2304,1979,23489
2305,1979,27312
2306,1979,38815
2307,1979,53138
2308,1979,56900
2309,1979,29817
2310,1979,32376
2311,1979,65004
2312,1979,69080
2313,1979,56141
2314,1979,60773
2315,1979,28421
2316,1979,56657
2317,1979,57135
2318,1979,70795
2319,1979,51769
2320,1979,64633
2321,1979,56306
2322,1979,27056
2323,1979,33022
2324,1979,27730
2325,1979,61255
2326,1979,45741
2327,1979,59038
2328,1979,31044
2329,1979,34450
2330,1979,36923
2331,1979,69461
2332,1979,25993
2333,1979,24621
2334,1979,15585
2335,1979,18569
2336,1979,18973
2337,1979,73423
2338,1979,26995
2339,1979,34188
2340,1979,44949
2341,1979,29970
2342,1979,38177
2343,1979,43966
2344,1979,34618
2345,1979,38386
2346,1979,65126
2347,1979,34462
2348,1979,19420
2349,1979,57961
2350,1979,14260
2351,1979,51494
2352,1979,69206
2353,1979,63017
2354,1979,37538
2355,1979,35610
2356,1979,45016
2357,1979,24204
2358,1979,42084
2359,1979,18661
2360,1979,41712
2361,1979,43678
2362,1979,67027
2363,1979,66295
2364,1979,42938
2365,1979,46595
2366,1979,30183
2367,1979,29270
2368,1979,70436
2369,1979,69555
2370,1979,52020
2371,1979,15547
2372,1979,57624
2373,1979,44947
2374,1979,66209
2375,1979,57003
2376,1979,37246
2377,1979,72008
2378,1979,60351
2379,1979,43483
2380,1979,54462
2381,1979,48974
2382,1979,50429
2383,1979,42547
2384,1979,60387
2385,1979,25864
2386,1979,43888
2387,1979,11726
2388,1979,59865
2389,1979,36774
2390,1979,37982
2391,1979,55489
2392,1979,56318
2393,1979,69654
2394,1979,61765
2395,1979,44121
2396,1979,70840
2397,1979,45029
2398,1979,71711
2399,1979,1477
2400,1979,58038
2401,1979,47148
2402,1979,26294
2403,1979,56811
2404,1979,27442
2405,1979,42607
2406,1979,43545
2407,1979,51599
2408,1979,31712
2409,1979,6402
2410,1979,10034
2411,1979,19198
2412,1979,21262
2413,1979,67880
2414,1979,67825
2415,1979,25428
2416,1979,70833
2417,1979,18511
2418,1979,50238
2419,1979,34419
2420,1979,19701
2421,1979,60236
2422,1979,64310
2423,1979,33263
2424,1979,47422
2425,1979,46508
2426,1979,8145
2427,1979,25358
2428,1979,44646
2429,1979,16831
2430,1979,57777
2431,1979,30058
2432,1979,37389
2433,1979,52311
2434,1979,28531
2435,1979,67016
2436,1979,48242
2437,1979,58430
2438,1979,71119
2439,1979,37371
2440,1979,19565
2441,1979,29346
2442,1979,59630
2443,1979,17823
2444,1979,53007
2445,1979,63270
2446,1979,66343
2447,1979,32534
2448,1979,51222
2449,1979,31391
2450,1979,49358
2451,1979,32484
2452,1979,42908
2453,1979,47842
2454,1979,23871
2455,1979,44703
2456,1979,61440
2457,1979,51890
2458,1979,48486
2459,1979,15966
2460,1979,37072
2461,1979,36934
2462,1979,30690
2463,1979,71665
2464,1979,40558
2465,1979,30944
2466,1979,57180
2467,1979,28616
2468,1979,40146
2469,1979,70527
2470,1979,52072
2471,1979,18915
2472,1979,34682
2473,1979,14989
2474,1979,24873
2475,1979,34948
2476,1979,66840
2477,1979,69859
2478,1979,58589
2479,1979,43573
2480,1979,34975
2481,1979,31964
2482,1979,35076
2483,1979,18364
2484,1979,48063
2485,1979,49615
2486,1979,69791
2487,1979,39715
2488,1979,33397
2489,1979,49947
2490,1979,45878
2491,1979,49583
2492,1979,44240
2493,1979,32898
2494,1979,63404
2495,1979,17147
2496,1979,30150
2497,1979,69438
2498,1979,65232
2499,1979,67477
2500,1979,42223
2501,1979,53818
2502,1979,51575
2503,1979,71018
2504,1979,19763
2505,1979,34083
2506,1979,41918
2507,1979,37109
2508,1979,50151
2509,1979,42818
2510,1979,51250
2511,1979,24974
2512,1979,56609
2513,1979,69126
2514,1979,32725
2515,1979,49326
2516,1979,52779
2517,1979,30393
2518,1979,51808
2519,1979,18050
2520,1979,53675
2521,1979,64169
2522,1979,51294
2523,1979,50360
2524,1979,60040
2525,1979,35632
2526,1979,62449
2527,1979,32955
2528,1979,63639
2529,1979,45317
2530,1979,69724
2531,1979,61741
2532,1979,45663
2533,1979,54948
2534,1979,52538
2535,1979,32720
2536,1979,26345
2537,1979,49755
2538,1979,58131
2539,1979,63711
2540,1979,60390
2541,1979,43905
2542,1979,68018
2543,1979,31228
2544,1979,28027
2545,1979,70393
2546,1979,42902
2547,1979,56659
2548,1979,62138
2549,1979,37512
2550,1979,67874
2551,1979,72881
2552,1979,33038
2553,1979,17163
2554,1979,45204
2555,1979,21915
2556,1979,72543
2557,1979,15399
2558,1979,74195
2559,1979,48454
2560,1979,55435
2561,1979,64030
2562,1979,54643
2563,1979,26860
2564,1979,69062
2565,1979,54631
2566,1979,71707
2567,1979,28743
2568,1979,37742
2569,1979,49966
2570,1979,55228
2571,1979,55318
2572,1979,68242
2573,1979,15491
2574,1979,65193
2575,1979,36725
2576,1979,73856
2577,1979,54822
2578,1979,26611
2579,1979,59473
2580,1979,60061
2581,1979,38420
2582,1979,47383
2583,1979,49819
2584,1979,19822
2585,1979,43571
2586,1979,27683
2587,1979,36847
2588,1979,35737
2589,1979,69419
2590,1979,28530
2591,1979,56735
2592,1979,16099
2593,1979,10019
2594,1979,29838
2595,1979,57340
2596,1979,30410
2597,1979,54276
2598,1979,46027
2599,1979,64163
2600,1979,38887
2601,1979,68729
2602,1979,57611
2603,1979,67441
2604,1979,57917
2605,1979,35410
2606,1979,58826
2607,1979,44192
2608,1979,41864
2609,1979,54114
2610,1979,19961
2611,1979,33815
2612,1979,56353
2613,1979,74531
2614,1979,22080
2615,1979,58566
2616,1979,61070
2617,1979,28537
2618,1979,46430
2619,1979,25854
2620,1979,72516
2621,1979,49495
2622,1979,26039
2623,1979,54867
2624,1979,43775
2625,1979,25275
2626,1979,59118
2627,1979,24451
2628,1979,64662
2629,1979,74751
2630,1979,57508
2631,1979,18525
2632,1979,46960
2633,1979,55618
2634,1979,16690
2635,1979,72033
2636,1979,54540
2637,1979,66216
2638,1979,49518
2639,1979,55414
2640,1979,65650
2641,1979,34168
2642,1979,52232
2643,1979,47928
2644,1979,55243
2645,1979,25545
2646,1979,71682
2647,1979,47400
2648,1979,62748
2649,1979,11403
2650,1979,54902
2651,1979,75487
2652,1979,22795
2653,1979,52240
2654,1979,53140
2655,1979,61693
2656,1979,72625
2657,1979,16270
2658,1979,39881
2659,1979,58016
2660,1979,59071
2661,1979,28242
2662,1979,36650
2663,1979,22865
2664,1979,58887
2665,1979,20410
2666,1979,39116
2667,1979,54109
2668,1979,66250
2669,1979,29672
2670,1979,67287
2671,1979,35093
2672,1979,29532
2673,1979,62269
2674,1979,45456
2675,1979,21407
2676,1979,55564
2677,1979,25896
2678,1979,42150
2679,1979,66596
2680,1979,24022
2681,1979,55086
2682,1979,19028
2683,1979,45192
2684,1979,52969
2685,1979,40198
2686,1979,23744
2687,1979,65722
2688,1979,47435
2689,1979,28958
2690,1979,44843
2691,1979,45934
2692,1979,66547
2693,1979,25609
2694,1979,58982
2695,1979,65781
2696,1979,53897
2697,1979,33279
2698,1979,15327
2699,1979,49240
2700,1979,20306
2701,1979,59342
2702,1979,59619
2703,1979,25578
2704,1979,36498
2705,1979,72353
2706,1979,24544
2707,1979,62835
2708,1979,71048
2709,1979,72732
2710,1979,73991
2711,1979,49753
2712,1979,70574
2713,1979,39843
2714,1979,30595
2715,1979,22392
2716,1979,56955
2717,1979,36306
2718,1979,47147
2719,1979,53623
2720,1979,68799
2721,1979,46386
2722,1979,55896
2723,1979,16705
2724,1979,31706
2725,1979,65968
2726,1979,71464
2727,1979,74230
2728,1979,15839
2729,1979,50240
2730,1979,73990
2731,1979,56858
2732,1979,18997
2733,1979,33438
2734,1979,22377
2735,1979,26149
2736,1979,56346
2737,1979,19868
2738,1979,53312
2739,1979,30807
2740,1979,68966
2741,1979,43515
2742,1979,36400
2743,1979,60114
2744,1979,47323
2745,1979,58367
2746,1979,19434
2747,1979,20959
2748,1979,32835
2749,1979,35117
2750,1979,55789
2751,1979,69824
2752,1979,19408
2753,1979,73931
2754,1979,59566
2755,1979,74955
2756,1979,75138
2757,1979,71495
2758,1979,49960
2759,1979,46372
2760,1979,22231
2761,1979,13286
2762,1979,28538
2763,1979,25660
2764,1979,44745
2765,1979,54541
2766,1979,60173
2767,1979,41018
2768,1979,72276
2769,1979,25787
2770,1979,52996
2771,1979,64076
2772,1979,68742
2773,1979,71548
2774,1979,30621
2775,1979,40794
2776,1979,59074
2777,1979,68326
2778,1979,35027
2779,1979,46415
2780,1979,21049
2781,1979,42840
2782,1979,60257
2783,1979,25355
2784,1979,34818
2785,1979,31726
2786,1979,72179
2787,1979,44235
2788,1979,44704
2789,1979,31431
2790,1979,75466
2791,1979,42779
2792,1979,60830
2793,1979,55996
2794,1979,54907
2795,1979,46493
2796,1979,33192
2797,1979,31750
2798,1979,47334
2799,1979,34650
2800,1979,23955
2801,1979,45744
2802,1979,68269
2803,1979,26517
2804,1979,68061
2805,1979,64057
2806,1979,12090
2807,1979,47508
2808,1979,61902
2809,1979,71740
2810,1979,757
2811,1979,57517
2812,1979,27779
2813,1979,18701
2814,1979,44371
2815,1979,19406
2816,1979,44490
2817,1979,41506
2818,1979,31133
2819,1979,52580
2820,1979,34656
2821,1979,73814
2822,1979,45780
2823,1979,62708
2824,1979,74308
2825,1979,41259
2826,1979,56572
2827,1979,68721
2828,1979,57467
2829,1979,43456
2830,1979,54724
2831,1979,40667
2832,1979,48058
2833,1979,54548
2834,1979,71406
2835,1979,74719
2836,1979,45820
2837,1979,65652
2838,1979,49042
2839,1979,73456
2840,1979,67852
2841,1979,74519
2842,1979,32642
2843,1979,36080
2844,1979,60133
2845,1979,18985
2846,1979,22085
2847,1979,15705
2848,1979,28323
2849,1979,57070
2850,1979,74236
2851,1979,34308
2852,1979,54923
2853,1979,38447
2854,1979,28802
2855,1979,56908
2856,1979,67416
2857,1979,19734
2858,1979,21020
2859,1979,52201
2860,1979,29571
2861,1979,58308
2862,1979,35014
2863,1979,21253
2864,1979,69512
2865,1979,19752
2866,1979,31690
2867,1979,45231
2868,1979,40058
2869,1979,71726
2870,1979,59426
2871,1979,27436
2872,1979,47021
2873,1979,58756
2874,1979,44055
2875,1979,13618
2876,1979,49795
2877,1979,60441
2878,1979,70578
2879,1979,69550
2880,1979,40274
2881,1979,55658
2882,1979,20210
